County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 93,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 94,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 95,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 96,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 97,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 98,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 99,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 100,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 101,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 102,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 103,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 104,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 105,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 106,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 107,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 108,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 109,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 110,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 111,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 112,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 113,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 114,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 115,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 116,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 117,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 118,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 119,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 120,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 121,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 122,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 123,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 124,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 125,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 126,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 127,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 128,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 129,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 130,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 131,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 132,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 133,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 134,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 135,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 136,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 137,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 138,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 139,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 140,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 141,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 142,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 143,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 144,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 145,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 146,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 147,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 148,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 149,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 150,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 151,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 152,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 153,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 154,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 155,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 156,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 157,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 158,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 159,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 160,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 161,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 162,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 163,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 164,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 165,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 166,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 167,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 168,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 169,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 170,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 171,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 172,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 173,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 174,WASHINGTON HIGH SCHOOL,"2525 N SHERMAN BLVD, MILWAUKEE, WI 53210-2949",414-286-3491,,School,-87.96820068,43.06607437,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 175,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 176,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 177,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 178,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 179,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 180,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 181,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 182,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 183,RIVERSIDE HIGH SCHOOL,"1615 E LOCUST ST, MILWAUKEE, WI 53211-3222",414-286-3491,,School,-87.889864,43.070542,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 184,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 185,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 186,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 187,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 188,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 189,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 190,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 191,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 192,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 193,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 194,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 195,SOUTH DIVISION HIGH SCHOOL,"1515 W LAPHAM BLVD, MILWAUKEE, WI 53204-3236",414-286-3491,,School,-87.930664,43.013451,2020 Spring Election and Presidential Preference Vote
