County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
MONROE COUNTY,TOWN OF RIDGEVILLE,Ward 1,RIDGEVILLE TOWN HALL,"309 MAIN ST, NORWALK, WI 54648",608-823-7459,,Government,-90.621645,43.830048,2020 Spring Primary
MONROE COUNTY,TOWN OF SCOTT,Ward 1,SCOTT TOWN HALL,"28788 BUCKLEY AVE, WARRENS, WI 54666",608-378-4813,,Government,-90.414652,44.102732,2020 Spring Primary
MONROE COUNTY,TOWN OF SHELDON,Ward 1,SHELDON TOWN HALL,"29215 STATE HIGHWAY 131, NORWALK, WI 54648",608-823-7400,,Government,-90.587166,43.754779,2020 Spring Primary
MONROE COUNTY,TOWN OF SPARTA,Wards 1-6,SPARTA TOWN HALL,"5724 HAMLET AVE, SPARTA, WI 54656-3869",608-269-4830,,Government,-90.877243,43.935181,2020 Spring Primary
MONROE COUNTY,TOWN OF TOMAH,Wards 1-2,TOMAH GARAGE,"24381 HERITAGE AVE, TOMAH, WI 54660",608-372-4611,,Government,-90.507079,43.946348,2020 Spring Primary
MONROE COUNTY,TOWN OF WELLINGTON,Wards 1-2,WELLINGTON TOWN HALL,"27503 COUNTY ROAD P, KENDALL, WI 54638",(608) 435-6126,,Government,-90.442888,43.773535,2020 Spring Primary
MONROE COUNTY,TOWN OF WELLS,Ward 1,WELLS TOWN HALL,"11754 COUNTY HIGHWAY XX, NORWALK, WI 54648",608-269-4391,,Government,-90.75593,43.842105,2020 Spring Primary
MONROE COUNTY,TOWN OF WILTON,Wards 1-5,WILTON TOWN SHOP,"23988 STATE HIGHWAY 71, WILTON, WI 54670",608-435-6161,,Government,-90.511306,43.822583,2020 Spring Primary
MONROE COUNTY,VILLAGE OF CASHTON,Wards 1-3,CASHTON COMMUNITY HALL,"811 MAIN ST, CASHTON, WI 54619-2001",608-654-7828,,Government,-90.779536,43.743594,2020 Spring Primary
MONROE COUNTY,VILLAGE OF KENDALL,Ward 1,KENDALL COMMUNITY HALL,"219 W SOUTH RAILROAD ST, KENDALL, WI 54638",608-463-7124,,Government,-90.370522,43.793695,2020 Spring Primary
MONROE COUNTY,VILLAGE OF MELVINA,Ward 1,MELVINA VILLAGE HALL,"604 CENTRAL DR, CASHTON, WI 54619-8322",(608) 654-7433,,Government,-90.774195,43.805154,2020 Spring Primary
MONROE COUNTY,VILLAGE OF NORWALK,Ward 1,NORWALK VILLAGE HALL,"208 S CHURCH ST, NORWALK, WI 54648-8255",608-823-7760,,Government,-90.623672,43.831123,2020 Spring Primary
MONROE COUNTY,VILLAGE OF OAKDALE,Ward 1,OAKDALE VILLAGE HALL,"133 WELL DRIVE, TOMAH, WI 54660",608-372-2927,,Government,-90.385858,43.963106,2020 Spring Primary
MONROE COUNTY,VILLAGE OF ONTARIO,Ward 2,ONTARIO FIRE STATION/MUNICIPAL BUILDING,"205 STATE ST, ONTARIO, WI 54651-3002",608-337-4381,,Government,-90.592348,43.723062,2020 Spring Primary
MONROE COUNTY,VILLAGE OF ROCKLAND,Ward 2,ROCKLAND VILLAGE HALL,"105 CENTER ST, ROCKLAND, WI 54653",608-486-4037,,Government,-90.921044,43.905731,2020 Spring Primary
MONROE COUNTY,VILLAGE OF WARRENS,Ward 1,WARRENS VILLAGE HALL,"301 MAIN ST, WARRENS, WI 54666-9603",608-378-4177,Reception area,Government,-90.500173,44.129919,2020 Spring Primary
MONROE COUNTY,VILLAGE OF WILTON,Ward 1,Wilton Community Center Complex,"400 EAST ST, WILTON, WI 54670-7735",608-435-6666,Room #103,Government,-90.525023,43.81352,2020 Spring Primary
MONROE COUNTY,VILLAGE OF WYEVILLE,Ward 1,WYEVILLE VILLAGE HALL,"215 WYEVILLE AVE, WYEVILLE, WI 54660-4033",608-372-5384,,Government,-90.385888,44.026989,2020 Spring Primary
OCONTO COUNTY,CITY OF GILLETT,Wards 1-3,GILLETT CITY HALL,"150 N MCKENZIE ST, GILLETT, WI 54124-9330",920-855-2255,Council Chambers,Government,-88.307001,44.892888,2020 Spring Primary
OCONTO COUNTY,CITY OF OCONTO,Wards 1-7,OCONTO CITY HALL,"1210 MAIN ST, OCONTO, WI 54153-1542",920-834-7711,,Government,-87.865224,44.886738,2020 Spring Primary
OCONTO COUNTY,CITY OF OCONTO FALLS,Wards 1-6,OCONTO FALLS MUNICIPAL BUILDING,"500 N CHESTNUT AVE, OCONTO FALLS, WI 54154-1111",920-846-4505,Council Chambers,Government,-88.135468,44.880384,2020 Spring Primary
OCONTO COUNTY,TOWN OF ABRAMS,Wards 1-3,ABRAMS TOWN HALL,"5877 MAIN ST, ABRAMS, WI 54101-9656",920-826-2299,Main Hall,Government,-88.058726,44.779582,2020 Spring Primary
OCONTO COUNTY,TOWN OF BAGLEY,Ward 1,BAGLEY TOWN HALL,"9812 COUNTY ROAD Z, POUND, WI 54161",920-590-0198,,Government,-88.246852,45.06963,2020 Spring Primary
OCONTO COUNTY,TOWN OF BRAZEAU,Wards 1-3,BRAZEAU TOWN HALL,"10892 PARKWAY RD, POUND, WI 54161-8601",920-897-3855,,Government,-88.200667,45.067448,2020 Spring Primary
OCONTO COUNTY,TOWN OF BREED,Ward 1,BREED COMMUNITY CENTER,"11155 STATE HIGHWAY 32, SURING, WI 54174",920-842-2166,,Government,-88.426224,45.082055,2020 Spring Primary
OCONTO COUNTY,TOWN OF CHASE,Wards 1-5,CHASE COMMUNITY HALL,"8481 COUNTY RD S, PULASKI, WI 54162",920-822-1560,,Government,-88.190217,44.7155,2020 Spring Primary
OCONTO COUNTY,TOWN OF DOTY,Ward 1,DOTY TOWN HALL,"14899 COUNTY ROAD T, MOUNTAIN, WI 54149-9653",715-276-7554,,Government,-88.607479,45.218887,2020 Spring Primary
OCONTO COUNTY,TOWN OF GILLETT,Wards 1-2,GILLETT TOWN HALL,"10908 TOWN HALL RD, GILLETT, WI 54124-9398",920-819-7475,,Government,-88.307967,44.904285,2020 Spring Primary
OCONTO COUNTY,TOWN OF HOW,Wards 1-2,How Community Building,"12896 STATE HIGHWAY 32, SURING, WI 54174",920-842-4884,,Government,-88.406994,44.999661,2020 Spring Primary
OCONTO COUNTY,TOWN OF LAKEWOOD,Ward 1,LAKEWOOD TOWN HALL,"17181 TWIN PINES RD, LAKEWOOD, WI 54138-9300",715-276-3579,,Government,-88.515783,45.298809,2020 Spring Primary
OCONTO COUNTY,TOWN OF LENA,Ward 1,LENA TOWN HALL,"6087 GOATSVILLE RD, LENA, WI 54139",(715) 281-4672,,Government,-88.065049,44.979891,2020 Spring Primary
OCONTO COUNTY,TOWN OF LITTLE RIVER,Wards 1-2,LITTLE RIVER TOWN HALL,"3627 COUNTY ROAD A, OCONTO, WI 54153-9754",920-834-3617,,Government,-87.942685,44.949334,2020 Spring Primary
OCONTO COUNTY,TOWN OF LITTLE SUAMICO,Wards 1-8,LITTLE SUAMICO TOWN HALL,"5964 COUNTY RD S, SOBIESKI, WI 54171-9713",920-826-7655,,Government,-88.065424,44.721603,2020 Spring Primary
OCONTO COUNTY,TOWN OF MAPLE VALLEY,Ward 1,MAPLE VALLEY TOWN HALL,"9088 COUNTY ROAD M Z, SURING, WI 54174",920-834-6800,,Government,-88.325111,45.005153,2020 Spring Primary
OCONTO COUNTY,TOWN OF MORGAN,Wards 1-2,MORGAN TOWN HALL,"3276 COUNTY ROAD C, OCONTO FALLS, WI 54154",920-846-2889,,Government,-88.189867,44.792835,2020 Spring Primary
OCONTO COUNTY,TOWN OF MOUNTAIN,Ward 1,MOUNTAIN TOWN OFFICE,"13503 WELLER RD, MOUNTAIN, WI 54149",715-276-6474,,Government,-88.451195,45.167479,2020 Spring Primary
OCONTO COUNTY,TOWN OF OCONTO,Wards 1-3,OCONTO TOWN HALL,"6120 CREAM CITY RD, OCONTO, WI 54153-9437",920-834-0280,,Government,-87.957712,44.893508,2020 Spring Primary
OCONTO COUNTY,TOWN OF OCONTO FALLS,Wards 1-2,OCONTO FALLS TOWN HALL,"8680 STATE HIGHWAY 22, OCONTO FALLS, WI 54154-9723",920-846-2054,,Government,-88.195352,44.895371,2020 Spring Primary
OCONTO COUNTY,TOWN OF PENSAUKEE,Wards 1-2,PENSAUKEE TOWN HALL,"4684 BROOKSIDE RD, ABRAMS, WI 54101-9772",920-826-2010,,Government,-87.997699,44.805296,2020 Spring Primary
OCONTO COUNTY,TOWN OF RIVERVIEW,Wards 1-2,RIVERVIEW TOWN HALL,"15471 STATE HIGHWAY 32, MOUNTAIN, WI 54149-9749",715-276-6914,,Government,-88.516908,45.239485,2020 Spring Primary
OCONTO COUNTY,TOWN OF SPRUCE,Wards 1-2,SPRUCE TOWN HALL,"9097 COUNTY ROAD B, OCONTO FALLS, WI 54154",(920) 829-5111,,Government,-88.163668,45.002593,2020 Spring Primary
OCONTO COUNTY,TOWN OF STILES,Wards 1-2,STILES TOWN HALL,"5718 WATERCREST RD, LENA, WI 54139",920-834-5423,,Government,-88.026475,44.877656,2020 Spring Primary
OCONTO COUNTY,TOWN OF TOWNSEND,Ward 1,TOWNSEND TOWN HALL,"16564 ELM ST, TOWNSEND, WI 54175-0227",715-276-6856,,Government,-88.589247,45.329045,2020 Spring Primary
OCONTO COUNTY,TOWN OF UNDERHILL,Ward 1,UNDERHILL COMMUNITY CENTER,"5597 CARDINAL RD, GILLETT, WI 54124-9102",920-855-2942,,Government,-88.384967,44.874597,2020 Spring Primary
OCONTO COUNTY,VILLAGE OF LENA,Ward 1,LENA MUNICIPAL BUILDING,"117 E MAIN ST, LENA, WI 54139-9486",920-829-5226,,Government,-88.04608,44.950763,2020 Spring Primary
OCONTO COUNTY,VILLAGE OF PULASKI,Ward 5,Pulaski Municipal Building,"585 E GLENBROOK DR, PULASKI, WI 54162-9769",,,Government,-88.228203,44.665123,2020 Spring Primary
OCONTO COUNTY,VILLAGE OF SURING,Ward 1,SURING VILLAGE HALL,"604 E MAIN ST, SURING, WI 54174-9571",920-842-2333,,Government,-88.372932,44.999279,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Ward 1,ONEIDA COUNTY SHERIFF'S DEPT,"2000 E WINNEBAGO ST, RHINELANDER, WI 54501-8863",715-361-5105,,Government,-89.379662,45.648297,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Wards 2-3,ONEIDA COUNTY SHERIFF'S DEPT,"2000 E WINNEBAGO ST, RHINELANDER, WI 54501-8863",715-361-5105,,Government,-89.379662,45.648297,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Wards 4-5,RHINELANDER HEALTH & AGING FACILITY - ADROC,"100 W KEENAN ST, RHINELANDER, WI 54501-3365",715-365-8600,,Government,-89.414163,45.634479,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Wards 6-7,ONEIDA COUNTY SHERIFF'S DEPT,"2000 E WINNEBAGO ST, RHINELANDER, WI 54501-8863",715-361-5105,,Government,-89.379662,45.648297,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Wards 8-9,ONEIDA COUNTY SHERIFF'S DEPT,"2000 E WINNEBAGO ST, RHINELANDER, WI 54501-8863",715-361-5105,,Government,-89.379662,45.648297,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Ward 10,RHINELANDER HEALTH & AGING FACILITY - ADROC,"100 W KEENAN ST, RHINELANDER, WI 54501-3365",715-365-8600,,Government,-89.414163,45.634479,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Wards 11-12,RHINELANDER HEALTH & AGING FACILITY - ADROC,"100 W KEENAN ST, RHINELANDER, WI 54501-3365",715-365-8600,,Government,-89.414163,45.634479,2020 Spring Primary
ONEIDA COUNTY,CITY OF RHINELANDER,Wards 13-14,RHINELANDER HEALTH & AGING FACILITY - ADROC,"100 W KEENAN ST, RHINELANDER, WI 54501-3365",715-365-8600,,Government,-89.414163,45.634479,2020 Spring Primary
ONEIDA COUNTY,TOWN OF CASSIAN,Wards 1-2,CASSIAN TOWN HALL,"9110 CHURCH RD, HARSHAW, WI 54529",715-282-5221,,Government,-89.67482,45.667239,2020 Spring Primary
ONEIDA COUNTY,TOWN OF CRESCENT,Wards 1-3,CRESCENT TOWN HALL,"3231 GOLF COURSE RD, RHINELANDER, WI 54501-8176",715-282-5287,,Government,-89.487975,45.617592,2020 Spring Primary
ONEIDA COUNTY,TOWN OF ENTERPRISE,Ward 1,ENTERPRISE COMMUNITY BUILDING,"2977 PLANTATION RD, PELICAN LAKE, WI 54463",715-487-4058,,Government,-89.248558,45.494814,2020 Spring Primary
ONEIDA COUNTY,TOWN OF HAZELHURST,Wards 1-2,HAZELHURST COMMUNITY BUILDING,"7020 US HIGHWAY 51, HAZELHURST, WI 54531-9653",715-365-5800,,Government,-89.723085,45.805603,2020 Spring Primary
ONEIDA COUNTY,TOWN OF LAKE TOMAHAWK,Wards 1-2,RAYMOND SLOAN CENTER,"7246 MAIN ST, LAKE TOMAHAWK, WI 54539-9543",715-277-2251,,Government,-89.595438,45.814953,2020 Spring Primary
ONEIDA COUNTY,TOWN OF LITTLE RICE,Ward 1,LITTLE RICE TOWN HALL,"3737 COUNTY Y, TOMAHAWK, WI 54487-9541",715-224-2591,,Government,-89.811795,45.644668,2020 Spring Primary
ONEIDA COUNTY,TOWN OF LYNNE,Ward 1,LYNNE TOWN HALL,"5100 WILLOW RD, TRIPOLI, WI 54564-9705",715-564-3190,,Government,-89.982687,45.710706,2020 Spring Primary
ONEIDA COUNTY,TOWN OF MINOCQUA,Wards 1-7,MINOCQUA COMMUNITY CENTER ,"415 MENOMINEE ST, MINOCQUA, WI 54548-8772",715-356-5296,GYM,Government,-89.706773,45.87048,2020 Spring Primary
ONEIDA COUNTY,TOWN OF MONICO,Ward 1,MONICO TOWN HALL,"2333 FORREST ST, MONICO, WI 54501-7723",715-499-4981,,Government,-89.151401,45.575506,2020 Spring Primary
ONEIDA COUNTY,TOWN OF NEWBOLD,Ward 1,ST GERMAIN EVANGELICAL FREE CHURCH,"6065 STATE ROAD 70 E, SAINT GERMAIN, WI 54558",715-479-2173,Lobby-South Entrance,Religious,-89.463955,45.897892,2020 Spring Primary
ONEIDA COUNTY,TOWN OF NEWBOLD,Wards 2-4,NEWBOLD TOWN HALL,"4608 APPERSON DR, RHINELANDER, WI 54501",715-369-0855,,Government,-89.489763,45.689112,2020 Spring Primary
ONEIDA COUNTY,TOWN OF NOKOMIS,Wards 1-2,NOKOMIS TOWN HALL,"2541 LAKE NOKOMIS RD, TOMAHAWK, WI 54487-9314",715-453-4103,,Government,-89.718442,45.585104,2020 Spring Primary
ONEIDA COUNTY,TOWN OF PELICAN,Wards 1-4,PELICAN TOWN HALL,"4093 COUNTY P, RHINELANDER, WI 54501-8520",715-362-7866,,Government,-89.332946,45.600885,2020 Spring Primary
ONEIDA COUNTY,TOWN OF PIEHL,Ward 1,PIEHL TOWN HALL,"1415 TOWN HALL RD, RHINELANDER, WI 54501",715-369-4939,,Government,-89.140134,45.661663,2020 Spring Primary
ONEIDA COUNTY,TOWN OF PINE LAKE,Wards 1-4,PINE LAKE COMMUNITY BUILDING,"4197 RIVER RD, RHINELANDER, WI 54501-8381",715-369-2958,,Government,-89.424407,45.6701,2020 Spring Primary
ONEIDA COUNTY,TOWN OF SCHOEPKE,Ward 1,SCHOEPKE TOWN HALL,"769 HIGHWAY 45 S, PELICAN LAKE, WI 54463",715-487-6155,,Government,-89.16696,45.499555,2020 Spring Primary
ONEIDA COUNTY,TOWN OF STELLA,Wards 1-2,STELLA TOWN HALL,"2496 COUNTY C, RHINELANDER, WI 54501-9583",715-369-1895,,Government,-89.221341,45.663264,2020 Spring Primary
ONEIDA COUNTY,TOWN OF SUGAR CAMP,Wards 1-2,SUGAR CAMP TOWN HALL,"4059 CAMP FOUR RD, RHINELANDER, WI 54501-8622",715-272-9380,,Government,-89.32336,45.789506,2020 Spring Primary
ONEIDA COUNTY,TOWN OF THREE LAKES,Wards 1-4,THREE LAKES TOWN HALL,"6965 W SCHOOL ST, THREE LAKES, WI 54562",715-546-3316,,Government,-89.16918,45.796409,2020 Spring Primary
ONEIDA COUNTY,TOWN OF WOODBORO,Ward 1,WOODBORO TOWN HALL,"8672 OLD COUNTY K, HARSHAW, WI 54529-9657",715-282-5607,,Government,-89.642043,45.635955,2020 Spring Primary
ONEIDA COUNTY,TOWN OF WOODRUFF,Wards 1-3,WOODRUFF TOWN HALL,"1418 1ST AVE, WOODRUFF, WI 54568-9470",715-356-9421,,Government,-89.688382,45.894975,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 1,FIRST UNITED METHODIST CHURCH,"325 E FRANKLIN ST, APPLETON, WI 54911-5436",920-832-6447,Fellowship Hall - West Side,Religious,-88.401525,44.263693,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 2,FIRST UNITED METHODIST CHURCH,"325 E FRANKLIN ST, APPLETON, WI 54911-5436",920-832-6447,Fellowship Hall - West Side,Religious,-88.401525,44.263693,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 3,EMMANUEL UNITED METHODIST,"740 E COLLEGE AVE, APPLETON, WI 54911-5689",920-832-6447,Fireside Room,Religious,-88.395579,44.262242,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 4,EMMANUEL UNITED METHODIST,"740 E COLLEGE AVE, APPLETON, WI 54911-5689",920-832-6447,Fireside Room,Religious,-88.395579,44.262242,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 5,EMMANUEL UNITED METHODIST,"740 E COLLEGE AVE, APPLETON, WI 54911-5689",920-832-6447,Fireside Room,Religious,-88.395579,44.262242,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 6,CROSS WALK CHURCH,"2020 E JOHN ST, APPLETON, WI 54915-3826",(920) 832-6447,Felloship Hall - Lower Level,Religious,-88.374392,44.251046,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 7,CROSS WALK CHURCH,"2020 E JOHN ST, APPLETON, WI 54915-3826",(920) 832-6447,Felloship Hall - Lower Level,Religious,-88.374392,44.251046,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 8,MEMORIAL PRESBYTERIAN CHURCH,"803 E COLLEGE AVE, APPLETON, WI 54911-5619",920-832-6447,Fellowship Hall- Lower Level,Religious,-88.394624,44.261522,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 9,MEMORIAL PRESBYTERIAN CHURCH,"803 E COLLEGE AVE, APPLETON, WI 54911-5619",920-832-6447,Fellowship Hall- Lower Level,Religious,-88.394624,44.261522,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 10,MEMORIAL PRESBYTERIAN CHURCH,"803 E COLLEGE AVE, APPLETON, WI 54911-5619",920-832-6447,Fellowship Hall- Lower Level,Religious,-88.394624,44.261522,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 11,PRINCE OF PEACE LUTHERAN CHURCH,"2330 E CALUMET ST, APPLETON, WI 54915-4253",(920) 832-6447,Community Room,Religious,-88.370489,44.244511,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 15,MOUNT OLIVE EVANGELICAL LUTHERAN CHURCH,"930 E FLORIDA AVE, APPLETON, WI 54911",(920) 832-6447,Atrium - NW corner of Church,Religious,-88.391716,44.291384,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 16,MOUNT OLIVE EVANGELICAL LUTHERAN CHURCH,"930 E FLORIDA AVE, APPLETON, WI 54911",(920) 832-6447,Atrium - NW corner of Church,Religious,-88.391716,44.291384,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 17,MOUNT OLIVE EVANGELICAL LUTHERAN CHURCH,"930 E FLORIDA AVE, APPLETON, WI 54911",(920) 832-6447,Atrium - NW corner of Church,Religious,-88.391716,44.291384,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 18,FIRST ENGLISH LUTHERAN CHURCH,"6331 N BALLARD RD, APPLETON, WI 54913",920-832-6447,,Religious,-88.376418,44.329977,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 19,FIRST ENGLISH LUTHERAN CHURCH,"6331 N BALLARD RD, APPLETON, WI 54913",920-832-6447,,Religious,-88.376418,44.329977,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 20,FIRST ENGLISH LUTHERAN CHURCH,"6331 N BALLARD RD, APPLETON, WI 54913",920-832-6447,,Religious,-88.376418,44.329977,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 21,FIRST ENGLISH LUTHERAN CHURCH,"6331 N BALLARD RD, APPLETON, WI 54913",920-832-6447,,Religious,-88.376418,44.329977,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 22,FIRST ENGLISH LUTHERAN CHURCH,"6331 N BALLARD RD, APPLETON, WI 54913",920-832-6447,,Religious,-88.376418,44.329977,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 23,FIRST ENGLISH LUTHERAN CHURCH,"6331 N BALLARD RD, APPLETON, WI 54913",920-832-6447,,Religious,-88.376418,44.329977,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 24,FIRST CONGREGATIONAL UNITED CHURCH OF CHRIST,"724 E SOUTH RIVER STREET, APPLETON, WI 54915",920-832-6447,,Religious,-88.393138,44.254481,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 25,FIRST CONGREGATIONAL UNITED CHURCH OF CHRIST,"724 E SOUTH RIVER STREET, APPLETON, WI 54915",920-832-6447,,Religious,-88.393138,44.254481,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 27,ST. BERNARD CATHOLIC CHURCH,"1617 W PINE ST, APPLETON, WI 54914-5118",920-832-6447,Parish Hall,Religious,-88.432001,44.250772,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 28,ST. BERNARD CATHOLIC CHURCH,"1617 W PINE ST, APPLETON, WI 54914-5118",920-832-6447,Parish Hall,Religious,-88.432001,44.250772,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 29,ST. MATTHEW EVANGELICAL LUTHERAN CHURCH,"129 S MASON ST, APPLETON, WI 54914-5246",920-832-6447,Gymnasium,Religious,-88.42601,44.260916,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 30,ST. MATTHEW EVANGELICAL LUTHERAN CHURCH,"129 S MASON ST, APPLETON, WI 54914-5246",920-832-6447,Gymnasium,Religious,-88.42601,44.260916,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 33,PAPER DISCOVERY CENTER,"425 W WATER ST, APPLETON, WI 54911",920-832-6447,,Other,-88.411514,44.25493,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 34,PAPER DISCOVERY CENTER,"425 W WATER ST, APPLETON, WI 54911",920-832-6447,,Other,-88.411514,44.25493,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 35,ST. JOHN UNITED CHURCH OF CHRIST,"1130 W MARQUETTE ST, APPLETON, WI 54914-2312",920-832-6447,Fellowship Hall,Religious,-88.423947,44.282581,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 36,ST. JOHN UNITED CHURCH OF CHRIST,"1130 W MARQUETTE ST, APPLETON, WI 54914-2312",920-832-6447,Fellowship Hall,Religious,-88.423947,44.282581,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 37,CELEBRATION MINISTRY CENTER (FAITH LUTHERAN CHURCH),"3100 E EVERGREEN DR, APPLETON, WI 54913-9206",920-832-6447,Gymnasium,Religious,-88.362634,44.302658,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 38,CELEBRATION MINISTRY CENTER (FAITH LUTHERAN CHURCH),"3100 E EVERGREEN DR, APPLETON, WI 54913-9206",920-832-6447,Gymnasium,Religious,-88.362634,44.302658,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 39,CELEBRATION MINISTRY CENTER (FAITH LUTHERAN CHURCH),"3100 E EVERGREEN DR, APPLETON, WI 54913-9206",920-832-6447,Gymnasium,Religious,-88.362634,44.302658,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 40,CELEBRATION MINISTRY CENTER (FAITH LUTHERAN CHURCH),"3100 E EVERGREEN DR, APPLETON, WI 54913-9206",920-832-6447,Gymnasium,Religious,-88.362634,44.302658,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 41,CELEBRATION MINISTRY CENTER (FAITH LUTHERAN CHURCH),"3100 E EVERGREEN DR, APPLETON, WI 54913-9206",920-832-6447,Gymnasium,Religious,-88.362634,44.302658,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 42,FAITH MINISTRY CENTER (FAITH LUTHERAN CHURCH),"601 E GLENDALE AVE, APPLETON, WI 54911-2944",(920) 832-6447,Fellowship Hall,Religious,-88.397816,44.27986,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 43,FAITH MINISTRY CENTER (FAITH LUTHERAN CHURCH),"601 E GLENDALE AVE, APPLETON, WI 54911-2944",(920) 832-6447,Fellowship Hall,Religious,-88.397816,44.27986,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 48,ST. MATTHEW EVANGELICAL LUTHERAN CHURCH,"129 S MASON ST, APPLETON, WI 54914-5246",920-832-6447,Gymnasium,Religious,-88.42601,44.260916,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 49,ST. JOHN UNITED CHURCH OF CHRIST,"1130 W MARQUETTE ST, APPLETON, WI 54914-2312",920-832-6447,Fellowship Hall,Religious,-88.423947,44.282581,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 50,MOUNT OLIVE EVANGELICAL LUTHERAN CHURCH,"930 E FLORIDA AVE, APPLETON, WI 54911",(920) 832-6447,Atrium - NW corner of Church,Religious,-88.391716,44.291384,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 51,FAITH MINISTRY CENTER (FAITH LUTHERAN CHURCH),"601 E GLENDALE AVE, APPLETON, WI 54911-2944",(920) 832-6447,Fellowship Hall,Religious,-88.397816,44.27986,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 52,FAITH MINISTRY CENTER (FAITH LUTHERAN CHURCH),"601 E GLENDALE AVE, APPLETON, WI 54911-2944",(920) 832-6447,Fellowship Hall,Religious,-88.397816,44.27986,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 53,EMMANUEL UNITED METHODIST,"740 E COLLEGE AVE, APPLETON, WI 54911-5689",920-832-6447,Fireside Room,Religious,-88.395579,44.262242,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 54,CROSS WALK CHURCH,"2020 E JOHN ST, APPLETON, WI 54915-3826",(920) 832-6447,Felloship Hall - Lower Level,Religious,-88.374392,44.251046,2020 Spring Primary
OUTAGAMIE COUNTY,CITY OF APPLETON,Ward 55,ST. BERNARD CATHOLIC CHURCH,"1617 W PINE ST, APPLETON, WI 54914-5118",920-832-6447,Parish Hall,Religious,-88.432001,44.250772,2020 Spring Primary
