HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Auto-Mark,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - No DL,Provisional - No POR,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received By Election Day,Received By Friday,Absentee Counted,Absentee Rejected,Abssentee Late,FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Unreturned,Military Undeliverable,Military By Election Day,Military By Friday,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Unreturned,Overseas Undeliverable,Overseas By Election Day,Overseas By Friday,Overseas Counted,Overseas Rejected,Overseas Late
32246,LA CROSSE COUNTY,CITY OF LA CROSSE,Ward 17,408,19,59,235,235,0,235,0,0,Polling Place,13,No,1 Very difficult,1,0,1,1,8,2,St Paul's Luth Church,Yes,0,0,0,0,33,24,2,1,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32265,LA CROSSE COUNTY,CITY OF ONALASKA,Ward 5-8,3357,64,275,2129,2129,0,2129,0,0,Polling Place,8,Yes,1 Very difficult,0,0,0,3,2,3,National Guard Armory,Yes,0,0,0,0,526,368,2,0,483,0,482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32265,LA CROSSE COUNTY,CITY OF ONALASKA,Ward 9-12,3902,75,247,2638,2638,0,2638,0,0,Polling Place,8,Yes,1 Very difficult,0,0,0,2,2,4,National Guard Armory,Yes,0,0,0,0,741,593,6,0,705,2,707,2,4,0,0,0,0,2,1,0,1,0,1,0,0,8,5,0,1,0,1,0,0
32265,LA CROSSE COUNTY,CITY OF ONALASKA,Ward 1-4,3536,117,196,2424,2424,0,2424,0,0,Polling Place,7,No,1 Very difficult,0,0,0,1,2,4,Omni Center,No,0,0,0,0,738,548,6,2,686,0,684,2,0,0,0,0,0,2,1,0,1,0,1,0,0,6,4,0,2,0,2,0,0
33002,LAFAYETTE COUNTY,TOWN OF ARGYLE,Ward 1,100,0,3,68,68,5,0,63,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,Argyle EMS,No,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33002,LAFAYETTE COUNTY,TOWN OF ARGYLE,Ward 2,131,0,8,93,93,3,0,90,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,Argyle EMS,No,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33002,LAFAYETTE COUNTY,TOWN OF ARGYLE,Ward 3,59,0,4,41,41,4,0,37,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,Argyle EMS,No,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33004,LAFAYETTE COUNTY,TOWN OF BELMONT,Ward 1,276,0,16,160,160,8,0,152,0,Polling Place,3,No,1 Very difficult,0,0,0,0,0,3,BELMONT TOWN HALL,Yes,0,0,0,0,8,2,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33004,LAFAYETTE COUNTY,TOWN OF BELMONT,Ward 2,71,1,2,37,37,0,0,37,0,Polling Place,3,No,1 Very difficult,0,0,0,0,0,3,BELMONT TOWN HALL,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33006,LAFAYETTE COUNTY,TOWN OF BENTON,Ward 1,205,0,10,100,100,7,0,93,0,Polling Place,3,No,4 Somewhat easy,0,0,0,2,1,0,Benton Town Bldg,No,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33006,LAFAYETTE COUNTY,TOWN OF BENTON,Ward 2,66,0,2,44,44,7,0,37,0,Polling Place,3,No,4 Somewhat easy,0,0,0,2,1,0,Benton Town Building,No,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33008,LAFAYETTE COUNTY,TOWN OF BLANCHARD,Ward 1,179,0,7,123,123,36,0,87,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,1,4,0,1,Blanchard Town Hall,No,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33010,LAFAYETTE COUNTY,TOWN OF DARLINGTON,Ward 1,226,1,14,168,168,84,0,84,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,1,2,2,Darlington Town Hall,No,0,0,0,0,13,9,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33010,LAFAYETTE COUNTY,TOWN OF DARLINGTON,Ward 2,238,2,13,192,192,91,0,101,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,1,2,2,Darlington Town Hall,No,0,0,0,0,9,2,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33010,LAFAYETTE COUNTY,TOWN OF DARLINGTON,Ward 3,97,0,6,68,68,34,0,34,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,2,2,Darlington Town Hall,No,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33012,LAFAYETTE COUNTY,TOWN OF ELK GROVE,Ward 1,180,0,15,107,107,23,0,84,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,1,1,2,1,Elk Grove Town hall,No,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33012,LAFAYETTE COUNTY,TOWN OF ELK GROVE,Ward 2,54,0,0,33,33,7,0,26,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,1,1,2,1,Elk Grove Town Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33014,LAFAYETTE COUNTY,TOWN OF FAYETTE,Ward 2,68,0,5,54,54,7,0,47,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,1,3,3,Fayette Town Office,No,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33014,LAFAYETTE COUNTY,TOWN OF FAYETTE,Ward 1,145,0,12,104,104,14,0,90,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,1,3,3,Fayette Town Office,No,0,0,0,0,4,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33016,LAFAYETTE COUNTY,TOWN OF GRATIOT,Ward 1,338,0,13,205,205,5,0,200,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,1,2,0,Gratiot Fire Station,No,0,0,0,0,5,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33018,LAFAYETTE COUNTY,TOWN OF KENDALL,Ward 1,231,0,4,128,128,43,0,85,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,1,2,4,KENDALL TOWN HALL,No,0,0,0,0,4,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33020,LAFAYETTE COUNTY,TOWN OF LAMONT,Ward 1,144,0,5,100,100,13,0,87,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,3,2,2,Lamont Town hall,No,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33020,LAFAYETTE COUNTY,TOWN OF LAMONT,Ward 2,47,0,1,29,29,4,0,25,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,3,2,2,Lamont Town Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33022,LAFAYETTE COUNTY,TOWN OF MONTICELLO,Ward 1,75,0,1,45,45,0,0,45,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,1,2,0,Monticello Town Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33024,LAFAYETTE COUNTY,TOWN OF NEW DIGGINGS,Ward 1,302,0,11,146,146,1,0,145,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,2,1,New Diggings Town Hall,No,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33026,LAFAYETTE COUNTY,TOWN OF SEYMOUR,Ward 1,138,0,12,95,95,2,0,93,0,Polling Place,4,Yes,1 Very difficult,0,0,0,1,2,1,Seymour Town Hall,No,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33026,LAFAYETTE COUNTY,TOWN OF SEYMOUR,Ward 2,42,0,1,25,25,1,0,24,0,Polling Place with Central Count Absentee,4,Yes,1 Very difficult,0,0,0,1,2,1,Seymour Town Hall,Yes,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33028,LAFAYETTE COUNTY,TOWN OF SHULLSBURG,Ward 1,206,0,4,97,97,5,0,92,0,Polling Place,4,Yes,3 Neither difficult nor easy,0,0,0,1,2,1,Shullsburg Town Hall,No,0,0,0,0,6,6,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33030,LAFAYETTE COUNTY,TOWN OF WAYNE,Ward 1,260,0,10,146,146,54,0,92,0,Polling Place,4,Yes,2 Somewhat difficult,0,0,0,2,2,0,South Wayne Fire House,Yes,0,0,0,0,17,0,0,0,17,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33032,LAFAYETTE COUNTY,TOWN OF WHITE OAK SPRINGS,Ward 1,71,0,1,51,51,0,0,51,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,1,1,1,0,White Oak Springs Town Ha,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33034,LAFAYETTE COUNTY,TOWN OF WILLOW SPRINGS,Ward 1,432,0,24,313,313,67,0,246,0,Polling Place,4,Yes,3 Neither difficult nor easy,0,0,0,0,1,3,Calamine Town Hall,No,0,0,0,0,7,5,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33036,LAFAYETTE COUNTY,TOWN OF WIOTA,Ward 1,506,0,25,309,309,161,0,148,0,Polling Place,10,Yes,4 Somewhat easy,1,0,0,3,5,1,Wiota Town Hall,No,0,0,0,0,12,0,2,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33101,LAFAYETTE COUNTY,VILLAGE OF ARGYLE,Ward 1,443,0,29,306,306,55,0,251,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,Argyle Public Library,No,0,0,0,0,18,9,0,0,18,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33106,LAFAYETTE COUNTY,VILLAGE OF BELMONT,Ward 1,515,5,14,307,307,106,0,201,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,1,0,5,BELMONT COMMUNITY BUILDIN,No,0,0,0,0,12,5,0,0,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33107,LAFAYETTE COUNTY,VILLAGE OF BENTON,Ward 1,537,0,37,289,289,51,0,238,0,Polling Place,5,Yes,2 Somewhat difficult,0,1,1,1,2,0,Benton Business Incubator,No,0,0,0,0,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33108,LAFAYETTE COUNTY,VILLAGE OF BLANCHARDVILLE,Ward 1,364,2,18,212,212,11,0,201,0,Polling Place,8,Yes,2 Somewhat difficult,0,0,1,0,4,3,Village Hall,Yes,0,0,0,0,9,6,3,0,8,1,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
33131,LAFAYETTE COUNTY,VILLAGE OF GRATIOT,Ward 1,126,0,5,77,77,7,0,70,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,2,0,1,Village of Gratiot,No,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33136,LAFAYETTE COUNTY,VILLAGE OF HAZEL GREEN,Ward 3,10,0,2,7,6,3,0,4,0,Polling Place,9,Yes,3 Neither difficult nor easy,0,0,0,1,4,3,Hazel Green Municipal Hal,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33181,LAFAYETTE COUNTY,VILLAGE OF SOUTH WAYNE,Ward 1,231,0,5,102,102,14,0,88,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,3,1,2,South Wayne Fire Station,Yes,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33211,LAFAYETTE COUNTY,CITY OF CUBA CITY,Ward 5,139,2,5,72,74,0,44,28,0,Polling Place,14,Yes,3 Neither difficult nor easy,1,4,0,0,2,7,Fire/Rescue Building,Yes,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,LAFAYETTE COUNTY,CITY OF DARLINGTON,Wards 1-2,393,2,20,274,274,274,0,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,0,7,8,Municipal Bldg,Yes,0,0,0,0,26,12,0,0,26,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,LAFAYETTE COUNTY,CITY OF DARLINGTON,Ward 3,212,1,17,167,167,167,0,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,0,7,8,Municipal Bldg,Yes,0,0,0,0,19,5,0,0,19,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,LAFAYETTE COUNTY,CITY OF DARLINGTON,Ward 4,214,1,19,162,162,162,0,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,0,7,8,Municipal Bldg,Yes,0,0,0,0,7,1,0,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,LAFAYETTE COUNTY,CITY OF DARLINGTON,Ward 5,262,1,14,199,199,199,0,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,0,7,8,Municipal Bldg,Yes,0,0,0,0,13,4,0,0,13,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,LAFAYETTE COUNTY,CITY OF DARLINGTON,Ward 6,93,2,5,70,70,70,0,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,0,7,8,Municipal Bldg,Yes,0,0,0,0,23,3,0,0,23,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33281,LAFAYETTE COUNTY,CITY OF SHULLSBURG,Ward 3,249,0,15,159,159,59,0,100,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,1,0,9,TOWNSEND CENTER,Yes,0,0,0,0,9,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33281,LAFAYETTE COUNTY,CITY OF SHULLSBURG,Ward 1,81,0,3,36,36,16,0,20,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,1,0,9,Townsend Center,Yes,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33281,LAFAYETTE COUNTY,CITY OF SHULLSBURG,Ward 2,307,4,13,171,171,75,0,96,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,1,0,9,Townsend Center,Yes,0,0,0,0,17,1,0,0,16,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34002,LANGLADE COUNTY,TOWN OF ACKLEY,Ward 1,312,0,19,233,233,196,0,37,0,Polling Place,3,Yes,1 Very difficult,0,0,0,1,2,0,Ackley Town Hall,No,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34004,LANGLADE COUNTY,TOWN OF AINSWORTH,Ward 1,316,0,21,214,214,30,0,184,0,Polling Place,3,No,4 Somewhat easy,0,0,0,2,1,0,Ainsworth Town Hall,No,0,0,0,0,7,2,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34006,LANGLADE COUNTY,TOWN OF ANTIGO,Ward 1-2,878,0,44,629,629,305,0,324,0,Polling Place,7,Yes,2 Somewhat difficult,0,0,0,2,2,3,Town of Antigo Town Hall,No,1,0,1,0,28,3,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34008,LANGLADE COUNTY,TOWN OF ELCHO,Ward 1-2,851,0,32,534,534,256,0,443,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,1,1,1,2,Elcho Town Hall,No,1,0,0,1,33,12,2,1,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34010,LANGLADE COUNTY,TOWN OF EVERGREEN,Ward 1,341,0,10,210,210,79,0,131,0,Polling Place,3,No,1 Very difficult,0,0,0,1,1,1,Evergreen Town Hall,No,0,0,0,0,16,0,0,2,14,0,14,2,0,0,0,0,0,2,0,0,2,0,2,0,0,1,0,0,1,0,1,0,0
34012,LANGLADE COUNTY,TOWN OF LANGLADE,Ward 1-2,312,0,12,196,209,40,0,169,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,3,0,Langlade Town Hall,No,0,0,0,0,18,0,1,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34014,LANGLADE COUNTY,TOWN OF NEVA,Ward 1,587,0,38,385,385,217,0,595,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,1,0,2,Neva Town Hall,No,0,0,0,0,10,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34016,LANGLADE COUNTY,TOWN OF NORWOOD,Ward 1,569,0,53,443,443,108,0,335,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,2,3,0,Norwood Town Hall,No,0,0,0,0,12,0,0,0,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34018,LANGLADE COUNTY,TOWN OF PARRISH,Ward 1,64,0,5,43,43,7,0,36,0,Polling Place,3,Yes,1 Very difficult,0,0,0,1,1,2,Town of Parrish Town Hall,No,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34020,LANGLADE COUNTY,TOWN OF PECK,Ward 1,202,0,13,155,155,42,0,113,0,Polling Place,5,Yes,4 Somewhat easy,0,0,0,0,3,2,Peck Town Hall,No,0,0,0,0,4,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34022,LANGLADE COUNTY,TOWN OF POLAR,Ward 1-2,669,0,13,469,469,210,0,259,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,3,1,Polar Town Hall,No,0,0,0,0,14,4,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34024,LANGLADE COUNTY,TOWN OF PRICE,Ward 1-2,146,0,6,111,111,10,0,101,0,Polling Place,7,Yes,5 Very easy,0,0,0,1,6,0,Price Town Hall,No,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34026,LANGLADE COUNTY,TOWN OF ROLLING,Ward 1-2,883,0,51,647,647,168,479,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,2,0,5,Rolling Town Hall,No,0,0,0,0,20,2,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34028,LANGLADE COUNTY,TOWN OF SUMMIT,Ward 1,0,0,6,78,78,43,0,35,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,1,2,2,Summit Town Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34030,LANGLADE COUNTY,TOWN OF UPHAM,Ward 1,552,1,12,339,339,116,0,223,0,Polling Place,10,Yes,3 Neither difficult nor easy,0,0,0,0,4,6,Upham Town Hall,No,0,0,0,0,43,7,2,0,40,1,41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34032,LANGLADE COUNTY,TOWN OF VILAS,Ward 1,154,0,2,94,94,28,0,66,0,Polling Place,3,No,1 Very difficult,0,0,0,1,1,1,Vilas Town Hall,No,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34034,LANGLADE COUNTY,TOWN OF WOLF RIVER,Ward 1-2,559,2,15,336,336,188,0,148,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,3,2,Wolf River Town Hall,No,0,0,0,0,50,15,2,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34191,LANGLADE COUNTY,VILLAGE OF WHITE LAKE,Ward 1,208,0,6,110,110,35,75,0,0,Polling Place,4,Yes,1 Very difficult,0,0,0,0,4,0,White Lake Community Cent,No,0,0,0,0,15,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 1,385,1,41,266,266,0,233,33,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,City Hall,Yes,0,0,0,0,15,9,1,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 5,325,2,36,195,195,0,177,18,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,2,1,City Hall,Yes,1,0,0,1,23,11,0,0,23,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 6,402,1,38,268,268,0,226,42,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,2,1,City Hall,Yes,0,0,0,0,18,11,0,1,18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 7,402,9,35,378,378,0,341,37,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,0,3,City Hall,Yes,0,0,0,0,39,27,0,0,38,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 8,400,3,37,262,262,0,237,25,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,City Hall,Yes,0,0,0,0,17,6,1,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 9,457,1,30,324,324,0,300,24,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,0,3,City Hall,Yes,0,0,0,0,28,13,2,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 3,376,2,32,283,283,0,246,37,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,City Hall,Yes,0,0,0,0,17,10,3,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 4,375,3,37,262,262,0,238,24,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,2,1,City Hall,Yes,0,0,0,0,34,15,4,0,29,1,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34201,LANGLADE COUNTY,CITY OF ANTIGO,Ward 2,406,3,61,306,306,0,274,32,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,0,3,City Hall,Yes,0,0,0,0,34,23,1,2,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35002,LINCOLN COUNTY,TOWN OF BIRCH,Ward 1,281,0,4,165,165,165,0,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,1,1,1,Town of Birch Town Hall,No,0,0,0,0,3,3,0,0,4,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35004,LINCOLN COUNTY,TOWN OF BRADLEY,Wards 1-5,1656,4,79,1041,1041,0,1041,0,0,Polling Place,9,Yes,4 Somewhat easy,0,0,0,0,5,4,Bradley Town Hall,No,0,0,0,0,93,42,0,0,92,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35006,LINCOLN COUNTY,TOWN OF CORNING,Wards 1-2,491,0,31,324,324,0,324,0,0,Polling Place,3,No,4 Somewhat easy,0,0,0,0,3,0,Corning Town Hall,No,0,0,0,0,9,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008,LINCOLN COUNTY,TOWN OF HARDING,Ward 1,265,0,5,175,175,0,174,0,1,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,Town of Harding,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35010,LINCOLN COUNTY,TOWN OF HARRISON,Wards 1-3,600,2039.23,46,403,403,0,401,0,2,Polling Place,5,Yes,5 Very easy,0,0,0,1,3,1,Harrison Town Hall,No,0,0,0,0,16,3,1,2,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35012,LINCOLN COUNTY,TOWN OF KING,Wards 1-2,653,0,34,455,455,88,367,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,4,0,Town of King Hall,No,0,0,0,0,30,12,2,1,26,0,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
