"","CNTY_NAME","full_name","MCD_FIPS","OBJECTID","GEOID","CNTY_FIPS","COUSUBFP","MCD_NAME","CTV","JVTD2","LABEL","DOA","DOR","DOT","FIPS6","FIPS5","DOAChange","DOACngDate","Shape_Leng","Shape_Area","mean_logpoppskm","GOVDEM18","GOVTOT18","PERSONS","WHITE","closed","total","mcd_name1","mcd_name2","dem_pct18","dem_pct2","non_white_pct","closed_pct","HINDI","County","total_ballots_2020","registered_voters_2020","provisional_all_2020","prov_counted_2020","prov_rejected_2020","abs_issued_2020","abs_counted_2020","abs_rejected_2020","total_ballots_2016","registered_voters_2016","provisional_all_2016","prov_counted_2016","prov_rejected_2016","abs_issued_2016","abs_counted_2016","abs_not_returned_2016","abs_late_2016","abs_rejected_2016","turnout2016","turnout2020","diff_turnout","prov_pct2016","prov_pct2020","prov_pct_diff","abs_counted2020pct","abs_counted2016pct","diff_abs_pct","area","logppsqkm","diff_turnout_pct2","no_closed","abs_lost_pct2016","abs_not_returned_2020","not_returned_diff_pct"
"985","MARATHON","VILLAGE OF ELDERON","5507323075",951,"5507323075","55073","23075","Elderon","V","Elderon - V","Elderon - V","37122","37122","37122","073085","23075",NA,"2019/01/30",7687.3004353663,2924780.61956269,4.11345316159813,22,69,179,162,0,1,"ELDERON","ELDERON",31.8840579710145,1016.59315269901,9.49720670391061,0,37122,"MARATHON COUNTY",38,94,0,0,0,4,4,0,66,86,0,0,0,0,0,0,0,0,76.7441860465116,40.4255319148936,-36.318654131618,0,0,0,10.5263157894737,0,10.5263157894737,2.92478061965942,4.11416632979555,-42.4242424242424,1,NA,0,NA
"951","MARATHON","TOWN OF ELDERON","5507323100",952,"5507323100","55073","23100","ELDERON","T","ELDERON - T","ELDERON - T","37022","37022","37022","073080","23100",NA,"2019/01/30",46349.9537959798,90541453.0763635,1.90364540292139,97,311,608,585,0,1,"ELDERON","ELDERON",31.1897106109325,972.798047993714,3.78289473684211,0,37022,"MARATHON COUNTY",197,371,0,0,0,5,5,0,264,360,0,0,0,5,5,0,0,0,73.3333333333333,53.099730458221,-20.2336028751123,0,0,0,2.53807106598985,1.89393939393939,0.644131672050454,90.5414530762329,1.90436709108965,-25.3787878787879,1,0,0,NA
"952","MARATHON","TOWN OF EMMET","5507324025",953,"5507324025","55073","24025","EMMET","T","EMMET - T","EMMET - T","37024","37024","37024","073090","24025",NA,"2019/01/30",43771.6518752932,104188864.808104,2.19068747252928,132,384,766,758,0,1,"EMMET","EMMET",34.375,1181.640625,1.0443864229765,0,37024,"MARATHON COUNTY",283,588,0,0,0,9,9,0,405,558,0,0,0,7,7,0,0,0,72.5806451612903,48.1292517006803,-24.45139346061,0,0,0,3.18021201413428,1.72839506172839,1.45181695240588,104.188864808151,1.99497690977703,-30.1234567901235,1,0,0,NA
"986","MARATHON","VILLAGE OF FENWOOD","5507325650",954,"5507325650","55073","25650","Fenwood","V","Fenwood - V","Fenwood - V","37126","37126","37126","073095","25650",NA,"2019/01/30",6383.82379581522,2546607.09267807,4.08831853467255,18,68,152,148,0,1,"FENWOOD","FENWOOD",26.4705882352941,700.692041522491,2.63157894736842,0,37126,"MARATHON COUNTY",44,88,0,0,0,8,8,0,59,96,0,0,0,6,6,0,0,0,61.4583333333333,50,-11.4583333333333,0,0,0,18.1818181818182,10.1694915254237,8.01232665639445,2.54660709265137,4.08911859954752,-25.4237288135593,1,0,0,NA
"953","MARATHON","TOWN OF FRANKFORT","5507327150",955,"5507327150","55073","27150","FRANKFORT","T","FRANKFORT - T","FRANKFORT - T","37026","37026","37026","073100","27150",NA,"2019/01/30",38083.3424851899,90969651.675869,1.99595472101363,75,245,670,645,0,1,"FRANKFORT","FRANKFORT",30.6122448979592,937.109537692628,3.73134328358209,0,37026,"MARATHON COUNTY",136,319,0,0,0,0,0,0,230,370,0,0,0,8,8,0,0,0,62.1621621621622,42.6332288401254,-19.5289333220368,0,0,0,0,3.47826086956522,-3.47826086956522,90.9696516759186,1.99675175955784,-40.8695652173913,1,0,0,NA
"954","MARATHON","TOWN OF FRANZEN","5507327450",956,"5507327450","55073","27450","FRANZEN","T","FRANZEN - T","FRANZEN - T","37028","37028","37028","073105","27450",NA,"2019/01/30",38904.1265794621,94441468.3864439,1.81087245124259,74,255,578,518,0,1,"FRANZEN","FRANZEN",29.0196078431373,842.137639369474,10.3806228373702,0,37028,"MARATHON COUNTY",162,322,0,0,0,8,8,0,219,323,0,0,0,7,7,0,0,0,67.8018575851393,50.3105590062112,-17.4912985789281,0,0,0,4.93827160493827,3.19634703196347,1.7419245729748,94.4414683865356,1.81159360822211,-26.027397260274,1,0,0,NA
"955","MARATHON","TOWN OF GREEN VALLEY","5507331450",957,"5507331450","55073","31450","GREEN VALLEY","T","GREEN VALLEY - T","GREEN VALLEY - T","37030","37030","37030","073110","31450",NA,"2019/01/30",38161.2139377174,91028358.510242,1.78144958730109,96,312,541,526,0,1,"GREEN VALLEY","GREEN VALLEY",30.7692307692308,946.745562130178,2.77264325323475,0,37030,"MARATHON COUNTY",177,350,0,0,0,0,0,0,260,336,0,0,0,4,4,0,0,0,77.3809523809524,50.5714285714286,-26.8095238095238,0,0,0,0,1.53846153846154,-1.53846153846154,91.0283585101929,1.78224818889665,-31.9230769230769,1,0,0,NA
"956","MARATHON","TOWN OF GUENTHER","5507331800",958,"5507331800","55073","31800","GUENTHER","T","GUENTHER - T","GUENTHER - T","37032","37032","37032","073115","31800",NA,"2019/01/30",37922.207098801,89871818.5921287,1.33272941280705,58,197,341,338,0,1,"GUENTHER","GUENTHER",29.4416243654822,866.809245278157,0.879765395894428,0,37032,"MARATHON COUNTY",128,237,0,0,0,10,10,0,170,230,0,0,0,1,1,0,0,0,73.9130434782609,54.0084388185654,-19.9046046596955,0,0,0,7.8125,0.588235294117647,7.22426470588235,89.8718185920868,1.33349806000973,-24.7058823529412,1,0,0,NA
"957","MARATHON","TOWN OF HALSEY","5507332150",959,"5507332150","55073","32150","HALSEY","T","HALSEY - T","HALSEY - T","37034","37034","37034","073120","32150",NA,"2019/01/30",37493.3230616782,85809759.7117957,2.0255777944716,54,232,651,616,0,1,"HALSEY","HALSEY",23.2758620689655,541.765755053508,5.37634408602151,0,37034,"MARATHON COUNTY",135,296,0,0,0,5,5,0,200,331,0,0,0,8,8,0,0,0,60.4229607250755,45.6081081081081,-14.8148526169674,0,0,0,3.7037037037037,4,-0.296296296296297,85.809759711792,2.02637689262896,-32.5,1,0,0,NA
"958","MARATHON","TOWN OF HAMBURG","5507332200",960,"5507332200","55073","32200","HAMBURG","T","HAMBURG - T","HAMBURG - T","37036","37036","37036","073125","32200",NA,"2019/01/30",38238.7529651473,91438347.6625363,2.30573487932796,113,398,918,894,0,1,"HAMBURG","HAMBURG",28.391959798995,806.103381227747,2.61437908496732,0,37036,"MARATHON COUNTY",229,499,0,0,0,2,2,0,328,514,0,0,0,4,4,0,0,0,63.8132295719844,45.8917835671343,-17.9214460048502,0,0,0,0.873362445414847,1.21951219512195,-0.346149749707104,91.4383476625061,2.30653244147977,-30.1829268292683,1,0,0,NA
"959","MARATHON","TOWN OF HARRISON","5507332900",961,"5507332900","55073","32900","HARRISON","T","HARRISON - T","HARRISON - T","37038","37038","37038","073130","32900",NA,"2019/01/30",38990.2153245512,94942829.4882253,1.37025915133595,36,157,374,362,0,1,"HARRISON","HARRISON",22.9299363057325,525.781978984949,3.20855614973262,0,37038,"MARATHON COUNTY",86,200,0,0,0,11,11,0,137,203,0,0,0,6,4,0,0,0,67.487684729064,43,-24.487684729064,0,0,0,12.7906976744186,2.91970802919708,9.87098964522153,94.9428294882507,1.37098088182572,-37.2262773722628,1,0,0,NA
"987","MARATHON","VILLAGE OF HATLEY","5507333175",962,"5507333175","55073","33175","Hatley","V","Hatley - V","Hatley - V","37136","37136","37136","073135","33175",NA,"2019/01/30",7747.64014923637,2530676.72033326,5.40937454507513,89,272,566,529,0,1,"HATLEY","HATLEY",32.7205882352941,1070.63689446367,6.53710247349823,0,37136,"MARATHON COUNTY",157,334,0,0,0,2,2,0,214,310,0,0,0,5,5,0,0,0,69.0322580645161,47.0059880239521,-22.026270040564,0,0,0,1.27388535031847,2.33644859813084,-1.06256324781237,2.53067672021484,5.41010733288392,-26.6355140186916,1,0,0,NA
"960","MARATHON","TOWN OF HEWITT","5507334225",963,"5507334225","55073","34225","HEWITT","T","HEWITT - T","HEWITT - T","37040","37040","37040","073140","34225",NA,"2019/01/30",42568.5631359131,112524862.153365,1.68295772709977,92,312,606,597,0,1,"HEWITT","HEWITT",29.4871794871795,869.493754109139,1.48514851485149,0,37040,"MARATHON COUNTY",157,380,0,0,0,4,4,0,238,394,0,0,0,2,2,0,0,0,60.4060913705584,41.3157894736842,-19.0903018968742,0,0,0,2.54777070063694,0.840336134453782,1.70743456618316,112.524862153351,1.68370579192239,-34.0336134453782,1,0,0,NA
"961","MARATHON","TOWN OF HOLTON","5507335500",964,"5507335500","55073","35500","HOLTON","T","HOLTON - T","HOLTON - T","37042","37042","37042","073145","35500",NA,"2019/01/30",42363.8676903135,89370945.4136075,2.30769841288554,82,329,899,873,0,1,"HOLTON","HOLTON",24.9240121580547,621.206382054859,2.89210233592881,0,37042,"MARATHON COUNTY",179,434,0,0,0,4,4,0,267,455,0,0,0,5,5,1,0,0,58.6813186813187,41.2442396313364,-17.4370790499823,0,0,0,2.23463687150838,1.87265917602996,0.361977695478417,89.3709454137421,2.30848740048661,-32.9588014981273,1,20,0,-100
"962","MARATHON","TOWN OF HULL","5507336325",965,"5507336325","55073","36325","HULL","T","HULL - T","HULL - T","37044","37044","37044","073150","36325",NA,"2019/01/30",41891.9603917481,84398245.9001911,2.18639960853477,59,269,752,720,0,1,"HULL","HULL",21.9330855018587,481.060239631846,4.25531914893617,0,37044,"MARATHON COUNTY",147,324,0,0,0,3,3,0,207,331,1,0,1,4,4,0,0,0,62.5377643504532,45.3703703703704,-17.1673939800828,0.483091787439614,0,-0.483091787439614,2.04081632653061,1.93236714975845,0.108449176772158,84.3982459002075,2.1871897057368,-28.9855072463768,1,0,0,NA
"963","MARATHON","TOWN OF JOHNSON","5507338300",966,"5507338300","55073","38300","JOHNSON","T","JOHNSON - T","JOHNSON - T","37046","37046","37046","073155","38300",NA,"2019/01/30",39855.0040377293,90657102.5817782,2.38476032695946,86,310,985,942,0,1,"JOHNSON","JOHNSON",27.741935483871,769.614984391259,4.36548223350254,0,37046,"MARATHON COUNTY",184,409,0,0,0,17,17,0,255,424,0,0,0,6,6,0,0,0,60.1415094339623,44.9877750611247,-15.1537343728376,0,0,0,9.23913043478261,2.35294117647059,6.88618925831202,90.6571025817719,2.38555735533872,-27.843137254902,1,0,0,NA
"964","MARATHON","TOWN OF KNOWLTON","5507340150",967,"5507340150","55073","40150","KNOWLTON","T","KNOWLTON - T","KNOWLTON - T","37048","37048","37048","073160","40150",NA,"2019/01/30",43409.1862874549,88784176.4624022,3.19663146244188,169,510,894,868,0,1,"KNOWLTON","KNOWLTON",33.1372549019608,1098.07766243752,2.9082774049217,0,37048,"MARATHON COUNTY",661,1249,0,0,0,110,110,0,923,1261,0,0,0,46,46,0,0,0,73.1958762886598,52.9223378702962,-20.2735384183636,0,0,0,16.6414523449319,4.98374864572048,11.6577036992114,88.7841764623718,2.30949733404496,-28.385698808234,1,0,0,NA
"988","MARATHON","VILLAGE OF KRONENWETTER","5507340550",968,"5507340550","55073","40550","Kronenwetter","V","Kronenwetter - V","Kronenwetter - V","37145","37145","37145",NA,"40550","Added","2003/02/24",61195.6793025314,134557530.671711,4.81980036859458,160,440,814,787,0,1,"KRONENWETTER","KRONENWETTER",36.3636363636364,1322.31404958678,3.31695331695332,0,37145,"MARATHON COUNTY",2100,4694,0,0,0,400,398,2,2814,4195,0,0,0,296,296,0,0,0,67.0798569725864,44.7379633574776,-22.3418936151088,0,0,0,18.952380952381,10.5188343994314,8.43354655294954,134.557530671616,1.79996852107875,-25.3731343283582,1,0,2,Inf
"966","MARATHON","TOWN OF MCMILLAN","5507346975",969,"5507346975","55073","46975","MCMILLAN","T","MCMILLAN - T","MCMILLAN - T","37056","37056","37056","073170","46975",NA,"2019/01/30",48524.6707940726,88783500.9646269,2.59941523215219,119,311,563,558,0,1,"MCMILLAN","MCMILLAN",38.2636655948553,1464.10810475491,0.88809946714032,0,37056,"MARATHON COUNTY",0,1305,0,0,0,117,117,0,883,1358,0,0,0,47,45,2,0,0,65.0220913107511,0,-65.0220913107511,0,NA,NA,100,5.09626274065685,94.9037372593431,88.7835009646301,1.84707879535237,-100,1,4.25531914893617,0,-100
"989","MARATHON","VILLAGE OF MAINE","5507348225",970,"5507348225","55073","48225","Maine","V","Maine - V","Maine - V","37146","37146","37146",NA,"48225","Added","2015/12/08",66215.7608397435,113349064.091106,3.88836305147696,133,392,700,659,0,1,"MAINE","MAINE",33.9285714285714,1151.14795918367,5.85714285714286,0,37146,"MARATHON COUNTY",0,1725,0,0,0,134,132,0,1124,1613,0,0,0,72,70,2,1,1,69.6838189708618,0,-69.6838189708618,0,NA,NA,100,6.22775800711744,93.7722419928826,113.349064091125,1.8206082149292,-100,1,2.77777777777778,2,0
"965","MARATHON","TOWN OF MARATHON","5507349075",971,"5507349075","55073","49075","MARATHON","T","MARATHON - T","MARATHON - T","37054","37054","37054","073180","49075",NA,"2019/01/30",43665.4334883554,84683929.0746866,2.44490659530143,70,264,518,506,0,1,"MARATHON","MARATHON",26.5151515151515,703.053259871442,2.31660231660232,0,37054,"MARATHON COUNTY",339,626,0,0,0,9,9,0,462,690,0,0,0,7,7,0,0,0,66.9565217391304,54.1533546325879,-12.8031671065426,0,0,0,2.65486725663717,1.51515151515152,1.13971574148565,84.6839290744629,1.81104939798487,-26.6233766233766,1,0,0,NA
"990","MARATHON","VILLAGE OF MARATHON CITY","5507349100",972,"5507349100","55073","49100","Marathon City","V","Marathon City - V","Marathon City - V","37151","37151","37151","073185","49100",NA,"2019/01/30",27528.6266311225,8217860.2621045,4.54210122079867,74,230,452,432,0,1,"MARATHON CITY","MARATHON CITY",32.1739130434783,1035.1606805293,4.42477876106195,0,37151,"MARATHON COUNTY",435,904,0,0,0,102,102,0,597,901,0,0,0,21,0,0,0,0,66.2597114317425,48.1194690265487,-18.1402424051938,0,0,0,23.448275862069,0,23.448275862069,8.21786026235962,4.00737231336571,-27.1356783919598,1,0,0,NA
"937","MARATHON","CITY OF MARSHFIELD","5507349675",973,"5507349675","55073","49675","Marshfield","C","Marshfield - C","Marshfield - C","37250","37250","37250","073190","49675",NA,"2019/01/30",27713.9583342908,4890365.01524637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89036501527405,NA,NA,1,NA,NA,NA
"938","MARATHON","CITY OF MOSINEE","5507354500",974,"5507354500","55073","54500","Mosinee","C","Mosinee - C","Mosinee - C","37251","37251","37251","073195","54500",NA,"2019/01/30",41212.6001699837,22502557.2550388,6.39635652072759,225,613,1226,1198,0,2,"MOSINEE","MOSINEE",36.7047308319739,1347.23726544766,2.28384991843393,0,37251,"MARATHON COUNTY",0,2433,0,0,0,128,127,0,1714,2483,0,0,0,142,142,0,0,0,69.0293999194523,0,-69.0293999194523,0,NA,NA,100,8.28471411901984,91.7152858809802,22.5025572552032,3.9978831579573,-100,1,0,1,Inf
"967","MARATHON","TOWN OF MOSINEE","5507354525",975,"5507354525","55073","54525","MOSINEE","T","MOSINEE - T","MOSINEE - T","37058","37058","37058","073200","54525",NA,"2019/01/30",55061.2750106813,99427701.6283118,2.79263329503828,144,436,842,812,0,1,"MOSINEE","MOSINEE",33.0275229357798,1090.81727127346,3.56294536817102,0,37058,"MARATHON COUNTY",653,1413,0,0,0,0,0,0,951,1395,0,0,0,19,19,0,0,0,68.1720430107527,46.2137296532201,-21.9583133575326,0,0,0,0,1.99789695057834,-1.99789695057834,99.4277016282349,2.13634925099338,-31.335436382755,1,0,0,NA
"968","MARATHON","TOWN OF NORRIE","5507357600",976,"5507357600","55073","57600","NORRIE","T","NORRIE - T","NORRIE - T","37060","37060","37060","073205","57600",NA,"2019/01/30",43985.7917281362,90958805.8836942,2.38049774958025,171,509,984,935,0,1,"NORRIE","NORRIE",33.5952848722986,1128.6431656509,4.97967479674797,0,37060,"MARATHON COUNTY",291,606,0,0,0,0,0,0,380,580,0,0,0,9,9,0,0,0,65.5172413793103,48.019801980198,-17.4974393991123,0,0,0,0,2.36842105263158,-2.36842105263158,90.9588058838196,2.38121917562249,-23.4210526315789,1,0,0,NA
"969","MARATHON","TOWN OF PLOVER","5507363500",977,"5507363500","55073","63500","PLOVER","T","PLOVER - T","PLOVER - T","37062","37062","37062","073210","63500",NA,"2019/01/30",38630.452931324,93311235.6834504,1.99857891649078,89,317,689,671,0,1,"PLOVER","PLOVER",28.0757097791798,788.245479604733,2.61248185776488,0,37062,"MARATHON COUNTY",183,378,0,0,0,16,13,0,244,370,0,0,0,1,1,0,0,0,65.945945945946,48.4126984126984,-17.5332475332475,0,0,0,7.10382513661202,0.409836065573771,6.69398907103825,93.3112356834412,1.99930074507928,-25,1,0,3,Inf
"970","MARATHON","TOWN OF REID","5507366950",978,"5507366950","55073","66950","REID","T","REID - T","REID - T","37064","37064","37064","073215","66950",NA,"2019/01/30",42001.4446972843,109576585.012686,2.84293888118811,115,337,663,640,0,1,"REID","REID",34.1246290801187,1164.49030985568,3.46907993966818,0,37064,"MARATHON COUNTY",320,752,0,0,0,0,0,0,492,711,0,0,0,5,5,0,0,0,69.1983122362869,42.5531914893617,-26.6451207469252,0,0,0,0,1.01626016260163,-1.01626016260163,109.576585012588,1.8001512788924,-34.9593495934959,1,0,0,NA
"971","MARATHON","TOWN OF RIB FALLS","5507367250",979,"5507367250","55073","67250","RIB FALLS","T","RIB FALLS - T","RIB FALLS - T","37066","37066","37066","073220","67250",NA,"2019/01/30",44663.6723216187,91049160.3224655,2.38853248199893,107,526,993,967,0,1,"RIB FALLS","RIB FALLS",20.3422053231939,413.805317410979,2.61832829808661,0,37066,"MARATHON COUNTY",309,612,0,0,0,4,4,0,395,617,0,0,0,9,8,1,1,0,64.0194489465154,50.4901960784314,-13.529252868084,0,0,0,1.29449838187702,2.0253164556962,-0.73081807381918,91.0491603225098,2.38933108007213,-21.7721518987342,1,11.1111111111111,0,-100
"972","MARATHON","TOWN OF RIB MOUNTAIN","5507367325",980,"5507367325","55073","67325","RIB MOUNTAIN","T","RIB MOUNTAIN - T","RIB MOUNTAIN - T","37068","37068","37068","073225","67325",NA,"2019/01/30",37467.3568187244,66590687.7097425,4.76025533236482,137,380,644,601,0,1,"RIB MOUNTAIN","RIB MOUNTAIN",36.0526315789474,1299.79224376731,6.67701863354037,0,37068,"MARATHON COUNTY",2360,4742,0,0,0,704,701,1,3077,34,0,0,0,441,432,11,0,0,100,49.7680303669338,-50.2319696330662,0,0,0,29.7033898305085,14.0396490087748,15.6637408217337,66.5906877097015,2.26913398251298,-23.3019174520637,1,2.49433106575964,3,-72.7272727272727
"973","MARATHON","TOWN OF RIETBROCK","5507367950",981,"5507367950","55073","67950","RIETBROCK","T","RIETBROCK - T","RIETBROCK - T","37070","37070","37070","073230","67950",NA,"2019/01/30",40611.5779736569,87730606.0657758,2.41350170144504,120,411,981,955,0,1,"RIETBROCK","RIETBROCK",29.1970802919708,852.46949757579,2.65035677879715,0,37070,"MARATHON COUNTY",234,518,0,0,0,5,5,0,345,538,0,0,0,3,3,0,0,0,64.1263940520446,45.1737451737452,-18.9526488782994,0,0,0,2.13675213675214,0.869565217391304,1.26718691936083,87.7306060657501,2.41430163514219,-32.1739130434783,1,0,0,NA
"974","MARATHON","TOWN OF RINGLE","5507368075",982,"5507368075","55073","68075","RINGLE","T","RINGLE - T","RINGLE - T","37072","37072","37072","073235","68075",NA,"2019/01/30",42944.4316690635,109150770.986172,2.47211228271865,144,422,766,748,0,1,"RINGLE","RINGLE",34.1232227488152,1164.39433076526,2.34986945169713,0,37072,"MARATHON COUNTY",574,1118,0,0,0,39,39,0,750,1121,0,0,0,28,2,2,0,0,66.9045495093666,51.3416815742397,-15.5628679351269,0,0,0,6.79442508710801,0.266666666666667,6.52775842044135,109.15077098642,1.94845202322016,-23.4666666666667,1,7.14285714285714,0,-100
"991","MARATHON","VILLAGE OF ROTHSCHILD","5507369725",983,"5507369725","55073","69725","Rothschild","V","Rothschild - V","Rothschild - V","37176","37176","37176","073240","69725",NA,"2019/01/30",24341.909977107,17885996.8913482,5.80344561252675,179,395,877,809,0,1,"ROTHSCHILD","ROTHSCHILD",45.3164556962025,2053.58115686589,7.75370581527936,0,37176,"MARATHON COUNTY",1475,3237,0,0,0,163,163,0,2088,3303,3,2,1,211,183,23,0,1,63.2152588555858,45.5668829162805,-17.6483759393053,0.14367816091954,0,-0.14367816091954,11.0508474576271,8.76436781609195,2.28647964153516,17.885996891449,3.89248888224621,-29.3582375478927,1,10.9004739336493,0,-100
"939","MARATHON","CITY OF SCHOFIELD","5507372150",984,"5507372150","55073","72150","Schofield","C","Schofield - C","Schofield - C","37281","37281","37281","073245","72150",NA,"2019/01/30",15765.6940584313,7575142.17470864,5.71147535144818,136,315,702,633,0,1,"SCHOFIELD","SCHOFIELD",43.1746031746032,1864.04635928445,9.82905982905983,0,37281,"MARATHON COUNTY",527,1216,0,0,0,104,103,0,790,1197,0,0,0,0,0,0,0,0,65.9983291562239,43.3388157894737,-22.6595133667502,0,0,0,19.5445920303605,0,19.5445920303605,7.57514217459106,4.5290612838836,-33.2911392405063,1,NA,1,Inf
"992","MARATHON","VILLAGE OF SPENCER","5507375400",985,"5507375400","55073","75400","Spencer","V","Spencer - V","Spencer - V","37181","37181","37181","073255","75400",NA,"2019/01/30",12599.3313881474,5102933.73216318,6.01779761419825,132,327,864,826,0,1,"SPENCER","SPENCER",40.3669724770642,1629.49246696406,4.39814814814815,0,37181,"MARATHON COUNTY",409,993,0,0,0,81,81,0,653,1053,0,0,0,42,32,7,1,0,62.0132953466287,41.1883182275932,-20.8249771190355,0,0,0,19.8044009779951,4.90045941807044,14.9039415599247,5.10293373217773,5.13175715285833,-37.3660030627871,1,16.6666666666667,0,-100
"975","MARATHON","TOWN OF SPENCER","5507375425",986,"5507375425","55073","75425","SPENCER","T","SPENCER - T","SPENCER - T","37074","37074","37074","073250","75425",NA,"2019/01/30",50373.9609479935,81990198.5362061,2.83014607130456,103,315,712,692,0,1,"SPENCER","SPENCER",32.6984126984127,1069.18619299572,2.80898876404494,0,37074,"MARATHON COUNTY",359,877,0,0,0,34,34,0,563,842,0,0,0,16,0,0,0,0,66.8646080760095,40.9350057012543,-25.9296023747552,0,0,0,9.47075208913649,0,9.47075208913649,81.9901985361328,2.16147820133917,-36.234458259325,1,0,0,NA
"976","MARATHON","TOWN OF STETTIN","5507377150",987,"5507377150","55073","77150","STETTIN","T","STETTIN - T","STETTIN - T","37076","37076","37076","073260","77150",NA,"2019/01/30",102963.501736548,93336709.7251767,2.77013371713862,165,533,934,916,0,1,"STETTIN","STETTIN",30.9568480300188,958.326439953677,1.9271948608137,0,37076,"MARATHON COUNTY",801,1675,0,0,0,24,24,0,872,1678,0,0,0,66,60,6,0,0,51.9666269368296,47.8208955223881,-4.14573141444151,0,0,0,2.99625468164794,6.88073394495413,-3.88447926330619,93.3367097250214,2.3032629487568,-8.14220183486239,1,9.09090909090909,0,-100
"993","MARATHON","VILLAGE OF STRATFORD","5507377750",988,"5507377750","55073","77750","Stratford","V","Stratford - V","Stratford - V","37182","37182","37182","073265","77750",NA,"2019/01/30",15113.0645987128,13825379.3164264,4.71803583164048,97,346,773,754,0,1,"STRATFORD","STRATFORD",28.0346820809249,785.943399378529,2.45795601552393,0,37182,"MARATHON COUNTY",0,917,0,0,0,2,2,0,653,862,0,0,0,58,55,0,0,3,75.754060324826,0,-75.754060324826,0,NA,NA,100,8.42266462480858,91.5773353751914,13.8253793164063,4.023773064564,-100,1,0,0,NA
"977","MARATHON","TOWN OF TEXAS","5507379350",989,"5507379350","55073","79350","TEXAS","T","TEXAS - T","TEXAS - T","37078","37078","37078","073270","79350",NA,"2019/01/30",51897.7320559422,115777113.140365,2.58335720224534,160,468,862,823,0,1,"TEXAS","TEXAS",34.1880341880342,1168.82168164219,4.52436194895592,0,37078,"MARATHON COUNTY",503,1068,0,0,0,38,37,0,731,1079,0,0,0,30,30,0,0,0,67.7479147358665,47.0973782771536,-20.650536458713,0,0,0,7.3558648111332,4.10396716826265,3.25189764287055,115.77711314035,2.00758836633345,-31.1901504787962,1,0,1,Inf
